Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Street
1000008515,2022-07-24 12:11:00,Jacqueline Lindsey,"['Olive Oil', 'Trash Cans']",1,7.97,Mobile Payment,Los Angeles,Specialty Store,False,Senior Citizen,Fall,BOGO (Buy One Get One),Beverly Boulevard
1000008516,2022-06-12 09:21:22,Misty Hamilton,['Soda'],5,74.96,Cash,Seattle,Supermarket,True,Middle-Aged,Winter,,12th Avenue
1000008517,2021-09-29 00:31:14,Jennifer Arroyo,"['Toothpaste', 'Apple', 'Pickles', 'Canned Soup', 'Air Freshener']",5,72.14,Mobile Payment,San Francisco,Warehouse Club,True,Young Adult,Spring,,Haight Street
1000008518,2020-02-11 21:08:38,Shane Oliver,"['Jam', 'Tea', 'Insect Repellent', 'Extension Cords']",9,54.05,Mobile Payment,Houston,Specialty Store,True,Homemaker,Fall,,Bellaire Boulevard
1000008519,2021-01-29 01:26:32,Kaitlyn Henderson,"['Trash Bags', 'Carrots', 'Dishware']",2,91.44,Mobile Payment,San Francisco,Specialty Store,False,Professional,Spring,Discount on Selected Items,Union Street
1000008520,2022-10-07 21:30:29,Tiffany Walker,"['Sponges', 'Yogurt', 'Baby Wipes', 'Hand Sanitizer', 'Salmon']",6,34.0,Cash,San Francisco,Department Store,False,Teenager,Summer,BOGO (Buy One Get One),Mission Street
1000008521,2020-10-09 15:16:23,Matthew Smith,"['Carrots', 'Toilet Paper', 'Plant Fertilizer']",8,8.42,Cash,Atlanta,Convenience Store,False,Student,Spring,,Georgia Tech Drive
1000008522,2021-06-27 18:18:50,Jennifer Gonzalez,['BBQ Sauce'],4,49.56,Credit Card,Houston,Convenience Store,True,Young Adult,Winter,Discount on Selected Items,Woodway Drive
1000008523,2023-10-07 12:52:37,Hailey Harmon,"['Coffee', 'Toilet Paper']",4,94.07,Cash,San Francisco,Pharmacy,True,Young Adult,Fall,Discount on Selected Items,Oak Street
1000008524,2024-01-27 04:23:51,Heather Peters,"['Mayonnaise', 'Onions', 'Iron', 'Vacuum Cleaner']",10,48.53,Cash,Los Angeles,Department Store,True,Teenager,Winter,BOGO (Buy One Get One),Venice Boulevard
1000008525,2023-08-02 10:39:24,Brandon Horton,"['Toilet Paper', 'Pickles', 'Eggs', 'Syrup', 'Extension Cords']",6,41.82,Credit Card,Miami,Supermarket,False,Retiree,Spring,BOGO (Buy One Get One),Brickell Avenue
1000008526,2021-04-24 21:10:48,Gregory Foley,"['Shower Gel', 'Feminine Hygiene Products']",9,11.35,Cash,Los Angeles,Warehouse Club,True,Middle-Aged,Winter,,Main Street
1000008527,2020-12-28 07:10:33,Matthew Jones,"['Sponges', 'Toothbrush', 'Vinegar', 'Shampoo']",6,73.76,Cash,San Francisco,Pharmacy,True,Professional,Winter,Discount on Selected Items,Haight Street
1000008528,2023-08-30 01:12:17,Patricia Jackson,"['Beef', 'Air Freshener', 'Cereal', 'Tissues']",8,84.68,Cash,Dallas,Specialty Store,False,Teenager,Summer,,Highland Park Road
1000008529,2022-10-13 21:29:39,Michelle Edwards,"['Shampoo', 'Broom']",9,57.78,Cash,New York,Pharmacy,True,Homemaker,Spring,BOGO (Buy One Get One),Greenwich Street
1000008530,2021-11-30 07:46:29,Dawn Long,"['Olive Oil', 'Soap']",4,26.87,Debit Card,Dallas,Specialty Store,True,Retiree,Fall,Discount on Selected Items,Mockingbird Lane
1000008531,2023-06-20 06:54:08,Joshua Cole,['Tuna'],6,19.18,Credit Card,Chicago,Specialty Store,False,Professional,Summer,,Randolph Street
1000008532,2022-07-21 12:04:38,Steve Johnson,"['Cleaning Rags', 'Garden Hose']",4,89.4,Debit Card,San Francisco,Warehouse Club,False,Middle-Aged,Fall,,Union Street
1000008533,2022-06-05 11:42:17,George George,"['Iron', 'Trash Bags']",2,80.99,Credit Card,Dallas,Warehouse Club,True,Professional,Summer,,Lemmon Avenue
1000008534,2020-06-17 20:48:53,Paula Snyder,['Baby Wipes'],4,61.14,Mobile Payment,New York,Convenience Store,True,Student,Spring,,Wall Street
1000008535,2022-02-25 07:01:16,Brittany Mendez,"['Ironing Board', 'Soda', 'Cleaning Spray', 'Vacuum Cleaner', 'Shaving Cream']",8,11.07,Mobile Payment,New York,Specialty Store,False,Professional,Spring,BOGO (Buy One Get One),5th Avenue
1000008536,2023-06-22 10:22:40,Amy Conrad,"['Coffee', 'Coffee']",2,43.29,Credit Card,Dallas,Department Store,False,Middle-Aged,Spring,,Elm Street
1000008537,2023-12-12 14:03:24,Mariah Carey,"['Lawn Mower', 'Ironing Board']",3,57.85,Credit Card,San Francisco,Convenience Store,True,Middle-Aged,Winter,Discount on Selected Items,Geary Street
1000008538,2021-06-27 01:24:14,Kelly Weber,"['Tea', 'Pancake Mix']",7,98.2,Debit Card,Chicago,Pharmacy,False,Retiree,Winter,Discount on Selected Items,Rush Street
1000008539,2021-02-05 23:58:16,Valerie Cobb,"['Vacuum Cleaner', 'Potatoes', 'Coffee']",7,34.37,Credit Card,Los Angeles,Convenience Store,True,Student,Spring,BOGO (Buy One Get One),Main Street
1000008540,2022-08-10 14:14:05,Scott Walker MD,['Lawn Mower'],9,89.6,Mobile Payment,New York,Warehouse Club,True,Student,Spring,,Lexington Avenue
1000008541,2023-04-27 08:45:10,Sierra Thomas,"['Shower Gel', 'Ironing Board', 'Eggs', 'Laundry Detergent']",3,40.63,Credit Card,New York,Pharmacy,True,Student,Fall,BOGO (Buy One Get One),Madison Avenue
1000008542,2020-07-16 06:34:07,Jeffery Schaefer,"['Broom', 'Bath Towels', 'Iron', 'Soda', 'Tissues']",1,56.67,Credit Card,Atlanta,Warehouse Club,True,Retiree,Fall,Discount on Selected Items,Peachtree Street
1000008543,2021-04-01 09:01:36,Jacqueline Walker,"['Feminine Hygiene Products', 'Paper Towels']",4,71.02,Mobile Payment,Boston,Pharmacy,False,Professional,Winter,BOGO (Buy One Get One),Washington Street
1000008544,2023-09-22 03:30:30,Connor Johnson,['Cereal Bars'],8,40.11,Cash,Atlanta,Specialty Store,True,Retiree,Spring,,Peachtree Street
1000008545,2021-03-12 19:16:53,Lisa Fleming,['Pickles'],1,9.02,Debit Card,Atlanta,Pharmacy,False,Homemaker,Fall,Discount on Selected Items,Baker Street
1000008546,2020-08-08 20:03:33,Tyler Robinson,"['Deodorant', 'Pickles', 'Pickles', 'Soda']",4,11.19,Credit Card,Houston,Supermarket,False,Homemaker,Summer,Discount on Selected Items,Gessner Road
1000008547,2024-05-17 15:44:43,Kylie Hughes,"['Water', 'Soap', 'Extension Cords', 'Trash Bags', 'Orange']",5,60.87,Debit Card,Dallas,Convenience Store,True,Teenager,Fall,,Knox Street
1000008548,2021-10-21 13:10:08,David Jones,"['Carrots', 'Cleaning Rags']",7,47.83,Mobile Payment,Dallas,Convenience Store,True,Retiree,Spring,BOGO (Buy One Get One),Mockingbird Lane
1000008549,2021-05-15 22:29:41,Phyllis Jones,"['Mayonnaise', 'Air Freshener', 'Mayonnaise']",6,24.7,Cash,Chicago,Warehouse Club,True,Professional,Summer,BOGO (Buy One Get One),Roosevelt Road
1000008550,2023-02-03 08:12:46,Thomas Bray,"['BBQ Sauce', 'Beef', 'Shower Gel', 'Tuna']",10,87.61,Debit Card,Miami,Warehouse Club,True,Teenager,Fall,Discount on Selected Items,Collins Avenue
1000008551,2021-02-04 23:27:57,Jose Wood,"['Rice', 'Mayonnaise', 'Soda', 'Mayonnaise', 'Honey']",8,54.22,Credit Card,Boston,Supermarket,True,Teenager,Summer,Discount on Selected Items,Newbury Street
1000008552,2023-12-10 18:44:01,Joseph Howard,"['Bath Towels', 'Eggs', 'Ketchup', 'Shaving Cream']",3,26.2,Credit Card,Seattle,Warehouse Club,True,Homemaker,Summer,,12th Avenue
1000008553,2021-08-11 19:45:19,Duane Schwartz,"['Hand Sanitizer', 'Vinegar']",10,24.83,Debit Card,Miami,Pharmacy,True,Homemaker,Spring,BOGO (Buy One Get One),Calle Ocho
1000008554,2023-02-22 14:08:30,Gregory Merritt,"['Iron', 'Bread', 'Chips']",6,86.18,Debit Card,New York,Supermarket,False,Teenager,Spring,BOGO (Buy One Get One),5th Avenue
1000008555,2021-11-10 15:25:56,Jacob Patterson,"['Cereal Bars', 'Canned Soup', 'Rice', 'Shaving Cream', 'Canned Soup']",10,68.38,Mobile Payment,Miami,Specialty Store,True,Student,Fall,BOGO (Buy One Get One),Bay Road
1000008556,2020-12-24 19:15:50,Brent Warren,"['Potatoes', 'Bath Towels', 'Broom', 'Cereal', 'Trash Bags']",5,24.48,Credit Card,Miami,Pharmacy,True,Professional,Summer,Discount on Selected Items,Biscayne Boulevard
1000008557,2020-04-12 16:53:54,Crystal Carlson,['Paper Towels'],8,30.07,Credit Card,Boston,Department Store,True,Senior Citizen,Spring,BOGO (Buy One Get One),Washington Street
1000008558,2020-09-07 13:51:52,Austin Kirby,"['BBQ Sauce', 'Tissues']",9,28.33,Mobile Payment,Seattle,Warehouse Club,True,Middle-Aged,Fall,,Lake Union Loop
1000008559,2021-06-01 01:52:57,Jamie Matthews,"['Jam', 'Mustard', 'Chicken']",10,68.9,Credit Card,Atlanta,Pharmacy,False,Student,Winter,Discount on Selected Items,Baker Street
1000008560,2023-09-16 04:34:23,Michelle Sheppard,['Baby Wipes'],10,82.59,Debit Card,Boston,Pharmacy,False,Student,Winter,BOGO (Buy One Get One),Commonwealth Avenue
1000008561,2024-03-31 04:50:01,Aaron Shaw,"['Canned Soup', 'Honey']",9,72.23,Mobile Payment,Atlanta,Convenience Store,True,Senior Citizen,Summer,BOGO (Buy One Get One),North Avenue
1000008562,2023-04-13 15:28:50,Christopher Ibarra,['Tomatoes'],2,89.98,Mobile Payment,Houston,Specialty Store,False,Retiree,Winter,,Richmond Avenue
1000008563,2021-12-21 00:24:41,Charles Rodriguez,"['Deodorant', 'Mop', 'Broom']",5,80.24,Debit Card,Boston,Convenience Store,False,Middle-Aged,Spring,,Congress Street
1000008564,2021-04-14 23:33:34,Robert Morales,"['Tissues', 'Pancake Mix', 'Pancake Mix']",7,9.15,Mobile Payment,Seattle,Convenience Store,False,Professional,Spring,Discount on Selected Items,Alaskan Way
1000008565,2023-04-14 08:32:18,Nancy Garcia MD,"['Mop', 'Feminine Hygiene Products', 'Yogurt', 'Ironing Board', 'Toothbrush']",6,13.15,Mobile Payment,Dallas,Supermarket,True,Senior Citizen,Summer,,Main Street
1000008566,2020-10-15 19:57:07,Brian Saunders,['Toothbrush'],2,35.04,Debit Card,Atlanta,Department Store,False,Homemaker,Fall,BOGO (Buy One Get One),Spring Street
1000008567,2021-06-29 21:47:56,Nicholas Ferguson,"['Carrots', 'Deodorant', 'Trash Cans', 'Mop']",10,87.64,Credit Card,Dallas,Department Store,False,Retiree,Summer,Discount on Selected Items,Ross Avenue
1000008568,2023-03-04 10:42:17,Adam Glover,['Coffee'],1,62.63,Mobile Payment,Atlanta,Warehouse Club,False,Teenager,Fall,,Howell Mill Road
1000008569,2022-09-13 18:39:50,Joseph Swanson,"['Laundry Detergent', 'Shaving Cream', 'Plant Fertilizer', 'Soap']",2,14.13,Credit Card,New York,Supermarket,True,Middle-Aged,Winter,BOGO (Buy One Get One),East River Drive
1000008570,2021-05-01 12:00:27,Taylor Walter,"['Syrup', 'Power Strips', 'Eggs']",10,71.59,Mobile Payment,Houston,Specialty Store,True,Middle-Aged,Summer,Discount on Selected Items,Westheimer Road
1000008571,2023-01-16 14:28:48,Jacob Martin,"['Honey', 'Toothpaste']",10,88.95,Cash,Atlanta,Specialty Store,False,Middle-Aged,Fall,,Spring Street
1000008572,2022-04-15 13:19:31,Jennifer Stewart,"['Cereal', 'Canned Soup', 'Diapers', 'Cereal Bars']",10,48.41,Cash,Los Angeles,Warehouse Club,False,Homemaker,Summer,,Hollywood Boulevard
1000008573,2022-02-09 06:02:57,Megan Owens,['Pancake Mix'],7,8.15,Mobile Payment,Atlanta,Supermarket,True,Middle-Aged,Fall,BOGO (Buy One Get One),Cobb Parkway
1000008574,2022-07-25 18:43:48,James Gentry,['Toothpaste'],1,23.77,Debit Card,Los Angeles,Department Store,False,Homemaker,Summer,Discount on Selected Items,Sunset Boulevard
1000008575,2022-09-03 23:53:23,Brian Jenkins,"['Shampoo', 'Trash Bags', 'Feminine Hygiene Products', 'Deodorant']",5,53.49,Debit Card,Houston,Warehouse Club,False,Retiree,Summer,,Southwest Freeway
1000008576,2020-10-12 06:05:12,Desiree Henderson,"['Dishware', 'Soap']",8,17.7,Mobile Payment,Dallas,Convenience Store,False,Teenager,Summer,,Ross Avenue
1000008577,2024-05-01 19:57:54,Anita Brown,"['Baby Wipes', 'Mayonnaise', 'Garden Hose', 'Shampoo']",2,88.89,Debit Card,Boston,Supermarket,False,Senior Citizen,Fall,BOGO (Buy One Get One),Harvard Street
1000008578,2022-10-21 11:42:17,Joshua Willis,"['Coffee', 'Tea', 'Power Strips', 'Cereal Bars']",2,64.67,Mobile Payment,Atlanta,Department Store,False,Homemaker,Winter,Discount on Selected Items,Peachtree Street
1000008579,2023-09-27 10:11:31,James Schmidt,"['Orange', 'Trash Cans', 'Trash Bags']",8,82.44,Cash,Boston,Convenience Store,False,Young Adult,Winter,BOGO (Buy One Get One),Washington Street
1000008580,2020-01-26 21:50:11,Catherine Mcintyre,"['Dishware', 'Feminine Hygiene Products', 'Toilet Paper', 'Light Bulbs', 'Power Strips']",1,43.26,Cash,Chicago,Convenience Store,False,Teenager,Fall,,Michigan Avenue
1000008581,2023-02-05 00:46:04,Nicole Salas,"['Water', 'Yogurt', 'Pasta']",2,61.62,Mobile Payment,Chicago,Convenience Store,True,Middle-Aged,Winter,,Randolph Street
1000008582,2021-12-20 11:06:38,Tyler Mclaughlin,"['Vacuum Cleaner', 'Sponges', 'Spinach', 'Pickles', 'Tuna']",3,93.8,Cash,Chicago,Warehouse Club,False,Homemaker,Spring,Discount on Selected Items,Rush Street
1000008583,2024-01-29 02:23:25,Melissa Wilkins,"['Trash Cans', 'Shower Gel']",3,33.79,Mobile Payment,Boston,Department Store,False,Professional,Fall,,Charles Street
1000008584,2024-02-23 16:04:43,Jason Nolan,"['Rice', 'Lawn Mower']",2,14.98,Mobile Payment,Houston,Department Store,True,Homemaker,Spring,BOGO (Buy One Get One),Westheimer Road
1000008585,2024-01-15 14:28:12,John Krause,"['Diapers', 'Onions', 'Jam', 'Hand Sanitizer', 'Toothpaste']",2,32.55,Debit Card,Dallas,Supermarket,False,Teenager,Winter,BOGO (Buy One Get One),Mockingbird Lane
1000008586,2023-08-20 18:00:14,Tiffany Berry,"['Pickles', 'Sponges', 'Tissues', 'Tissues']",3,88.47,Debit Card,Seattle,Convenience Store,False,Retiree,Spring,,Alaskan Way
1000008587,2020-12-01 11:28:53,Steven Dawson,"['Broom', 'Olive Oil', 'Toilet Paper', 'Broom', 'Light Bulbs']",2,55.53,Cash,Houston,Convenience Store,False,Student,Winter,Discount on Selected Items,Richmond Avenue
1000008588,2023-04-17 07:59:52,Mrs. Laura Hester,"['Cereal Bars', 'Mayonnaise']",4,13.67,Cash,Houston,Convenience Store,True,Young Adult,Winter,BOGO (Buy One Get One),Gessner Road
1000008589,2023-11-02 14:44:51,Linda Dyer,"['Iron', 'Lawn Mower', 'Dishware']",3,45.76,Mobile Payment,Dallas,Warehouse Club,True,Retiree,Summer,Discount on Selected Items,Highland Park Road
1000008590,2021-07-23 17:06:19,Jennifer Fleming,"['Mayonnaise', 'Toothbrush', 'Paper Towels', 'Toilet Paper']",10,74.98,Mobile Payment,Chicago,Specialty Store,True,Homemaker,Fall,Discount on Selected Items,Lake Shore Drive
1000008591,2021-04-29 15:33:06,Emily Jimenez,"['Insect Repellent', 'Chicken', 'Bread', 'Potatoes']",8,99.63,Credit Card,Atlanta,Supermarket,True,Senior Citizen,Spring,,Baker Street
1000008592,2021-08-14 10:26:24,Edward Warner,"['Deodorant', 'Deodorant', 'Orange', 'Cereal Bars', 'Feminine Hygiene Products']",10,63.14,Debit Card,Chicago,Convenience Store,True,Student,Summer,,Michigan Avenue
1000008593,2021-03-30 13:26:10,James Brown,"['Peanut Butter', 'Razors', 'Razors', 'BBQ Sauce']",6,66.85,Cash,Miami,Warehouse Club,True,Young Adult,Winter,BOGO (Buy One Get One),Alton Road
1000008594,2023-04-12 17:31:54,Nicholas Mcclain,"['Tuna', 'Trash Bags', 'Salmon', 'Baby Wipes']",7,44.68,Credit Card,Seattle,Specialty Store,True,Professional,Fall,,Stone Way
1000008595,2022-10-18 12:05:28,Andrea Smith,['Rice'],9,6.32,Credit Card,Dallas,Pharmacy,True,Retiree,Fall,,Mockingbird Lane
1000008596,2020-12-06 18:13:05,Samuel Oconnor,"['Sponges', 'Hair Gel', 'Chicken']",10,80.48,Credit Card,Houston,Convenience Store,False,Teenager,Spring,BOGO (Buy One Get One),Westheimer Road
1000008597,2022-08-04 17:54:57,Joseph Collins,"['Chicken', 'Shrimp', 'Cereal']",9,91.48,Debit Card,Chicago,Supermarket,True,Teenager,Fall,BOGO (Buy One Get One),Cermak Road
1000008598,2022-09-13 21:38:32,Madison Newton,['Pancake Mix'],6,41.06,Cash,Dallas,Convenience Store,False,Retiree,Summer,Discount on Selected Items,Lemmon Avenue
1000008599,2021-11-08 20:14:06,Stephanie Torres,"['Olive Oil', 'Dish Soap', 'Iron']",4,5.19,Cash,New York,Convenience Store,False,Student,Spring,BOGO (Buy One Get One),Madison Avenue
1000008600,2022-01-17 19:35:56,Haley Morris,"['Dishware', 'Dishware', 'Cereal Bars', 'Ice Cream']",6,13.89,Credit Card,Miami,Warehouse Club,True,Retiree,Fall,,Bay Road
1000008601,2021-05-20 11:02:50,Charles Thomas DDS,"['Bread', 'Plant Fertilizer', 'Shampoo']",9,59.31,Credit Card,Boston,Department Store,False,Young Adult,Spring,BOGO (Buy One Get One),Congress Street
1000008602,2022-10-25 19:56:47,Regina Hall,"['Ketchup', 'Milk']",6,34.33,Credit Card,Atlanta,Specialty Store,True,Homemaker,Spring,BOGO (Buy One Get One),North Avenue
1000008603,2020-12-11 11:14:49,Derrick Patterson,"['Plant Fertilizer', 'Bath Towels', 'Olive Oil']",2,13.24,Mobile Payment,Miami,Pharmacy,True,Homemaker,Summer,Discount on Selected Items,Flagler Street
1000008604,2024-02-06 10:51:14,Jeffrey Frost,"['Cleaning Spray', 'Mop', 'Bread', 'Water']",6,100.0,Debit Card,San Francisco,Convenience Store,True,Middle-Aged,Winter,BOGO (Buy One Get One),California Street
1000008605,2022-05-13 16:08:33,Matthew Wilson,"['Shower Gel', 'Lawn Mower', 'Power Strips']",6,25.02,Mobile Payment,Houston,Convenience Store,True,Young Adult,Fall,Discount on Selected Items,Main Street
1000008606,2023-10-21 18:48:01,Erin Cohen,"['Olive Oil', 'Toothbrush']",6,80.49,Mobile Payment,Dallas,Convenience Store,True,Professional,Spring,Discount on Selected Items,Ross Avenue
1000008607,2021-07-01 08:22:46,Thomas Burnett,"['Honey', 'Air Freshener', 'Pasta', 'Insect Repellent']",4,90.76,Cash,New York,Pharmacy,False,Homemaker,Summer,,Greenwich Street
1000008608,2022-07-21 14:28:08,Susan Gray,"['Dustpan', 'Toilet Paper', 'Cheese']",8,30.2,Credit Card,Boston,Convenience Store,False,Student,Winter,,Commonwealth Avenue
1000008609,2021-11-10 15:54:57,Ellen Powell,"['BBQ Sauce', 'Broom', 'Olive Oil', 'Chicken', 'Beef']",8,25.62,Credit Card,Houston,Warehouse Club,True,Professional,Spring,,Westheimer Road
1000008610,2020-11-29 20:14:20,Andrea Schroeder,['Honey'],6,94.24,Cash,Dallas,Convenience Store,False,Teenager,Fall,,Highland Park Road
1000008611,2023-12-23 16:49:07,Chelsea White,"['Tomatoes', 'Orange']",6,92.32,Mobile Payment,Houston,Specialty Store,True,Teenager,Spring,BOGO (Buy One Get One),Kirby Drive
1000008612,2022-09-07 02:35:36,Jeffrey Martin,"['Coffee', 'Onions', 'Orange', 'Bath Towels']",7,52.05,Credit Card,San Francisco,Pharmacy,True,Retiree,Fall,,Lombard Street
1000008613,2023-01-01 21:20:48,Tina Arroyo,"['Mustard', 'Feminine Hygiene Products', 'Butter']",1,5.12,Mobile Payment,Dallas,Pharmacy,False,Senior Citizen,Summer,Discount on Selected Items,Main Street
1000008614,2022-05-19 15:20:55,Miguel Taylor,"['Spinach', 'Insect Repellent']",6,20.23,Mobile Payment,Los Angeles,Convenience Store,False,Homemaker,Fall,BOGO (Buy One Get One),Sunset Strip
1000008615,2023-03-23 03:07:45,Sara Johnson,"['Mop', 'Pasta', 'Canned Soup']",2,9.63,Cash,Chicago,Specialty Store,False,Senior Citizen,Spring,Discount on Selected Items,Michigan Avenue
1000008616,2023-03-31 10:08:36,Jason Hudson,['Dish Soap'],5,29.56,Debit Card,Seattle,Warehouse Club,True,Senior Citizen,Winter,,Aurora Avenue
1000008617,2020-06-26 17:52:02,Jennifer Reynolds,"['Salmon', 'Mop']",10,9.41,Cash,Boston,Warehouse Club,False,Student,Summer,Discount on Selected Items,Commonwealth Avenue
1000008618,2023-01-24 17:29:49,Angel Gibson,"['Spinach', 'Soda', 'Butter', 'Tuna']",4,71.05,Credit Card,Miami,Specialty Store,False,Retiree,Winter,BOGO (Buy One Get One),Flagler Street
1000008619,2022-11-05 17:09:07,Mitchell Love,"['Eggs', 'Pickles']",6,94.56,Cash,Los Angeles,Pharmacy,True,Teenager,Spring,,Sunset Boulevard
1000008620,2022-06-23 08:03:14,Angela Martinez,['Rice'],8,77.4,Cash,Seattle,Specialty Store,True,Retiree,Summer,BOGO (Buy One Get One),Broadway Avenue
1000008621,2023-09-05 21:34:40,Danielle Thompson,"['Onions', 'Insect Repellent', 'Toothbrush']",10,47.27,Credit Card,San Francisco,Department Store,True,Professional,Summer,BOGO (Buy One Get One),Union Street
1000008622,2023-10-30 19:28:17,George Cook,"['Laundry Detergent', 'Hair Gel', 'Water']",1,71.56,Mobile Payment,Dallas,Convenience Store,False,Homemaker,Winter,Discount on Selected Items,Harwood Street
1000008623,2023-09-03 12:29:38,Sarah Williams,"['BBQ Sauce', 'Feminine Hygiene Products', 'Mop', 'Syrup', 'Bread']",5,80.76,Debit Card,Boston,Convenience Store,True,Teenager,Summer,BOGO (Buy One Get One),Highland Avenue
1000008624,2024-03-22 04:30:55,Brandon Morgan,"['Salmon', 'Feminine Hygiene Products', 'Shrimp', 'Rice']",10,11.49,Mobile Payment,Chicago,Warehouse Club,False,Retiree,Summer,,Wacker Drive
1000008625,2021-03-12 09:50:01,Ryan Jimenez,"['Soap', 'Cheese', 'Chips', 'Water']",5,46.83,Debit Card,Chicago,Pharmacy,False,Teenager,Spring,BOGO (Buy One Get One),State Street
1000008626,2023-03-31 02:29:33,Malik Walker,['Shrimp'],7,39.16,Debit Card,Atlanta,Convenience Store,False,Middle-Aged,Fall,Discount on Selected Items,Decatur Street
1000008627,2022-11-10 11:47:57,Nicholas White,['Cleaning Rags'],9,24.0,Mobile Payment,New York,Supermarket,False,Senior Citizen,Spring,,Greenwich Street
1000008628,2023-11-06 02:16:47,Olivia Howard,"['Lawn Mower', 'Peanut Butter']",4,85.81,Mobile Payment,Atlanta,Specialty Store,True,Teenager,Summer,,Georgia Tech Drive
1000008629,2021-10-04 09:30:54,James Gardner,"['Baby Wipes', 'Tuna', 'Peanut Butter', 'Milk', 'Razors']",2,82.99,Cash,San Francisco,Pharmacy,True,Professional,Summer,,Union Street
1000008630,2022-03-28 12:31:03,Austin Mclaughlin,"['Ironing Board', 'Trash Cans', 'Pickles']",2,23.33,Debit Card,Seattle,Department Store,True,Senior Citizen,Winter,,Alaskan Way
1000008631,2021-08-10 10:13:13,George Lang,"['Cereal Bars', 'Dish Soap']",9,84.8,Debit Card,New York,Specialty Store,False,Homemaker,Fall,Discount on Selected Items,Washington Street
1000008632,2022-12-07 09:55:08,Matthew Campos,"['Spinach', 'Shampoo']",10,98.8,Credit Card,Atlanta,Supermarket,True,Professional,Winter,,Decatur Street
1000008633,2021-06-14 10:03:19,Kevin Davis,"['Shower Gel', 'Lawn Mower', 'Mop', 'Chips', 'Cleaning Rags']",2,73.69,Cash,Seattle,Convenience Store,True,Senior Citizen,Fall,BOGO (Buy One Get One),Stone Way
1000008634,2021-03-29 12:17:33,Martin Young,"['Mayonnaise', 'Trash Cans']",10,59.3,Cash,Seattle,Warehouse Club,True,Middle-Aged,Summer,BOGO (Buy One Get One),Aurora Avenue
1000008635,2023-06-22 10:07:10,Sean Gonzalez,"['Eggs', 'Deodorant']",2,11.4,Debit Card,Miami,Convenience Store,False,Homemaker,Winter,Discount on Selected Items,Alton Road
1000008636,2023-10-23 15:35:05,Daniel Taylor,"['Tuna', 'Ketchup', 'Syrup', 'Air Freshener', 'Milk']",9,78.81,Debit Card,Los Angeles,Specialty Store,True,Student,Spring,BOGO (Buy One Get One),Main Street
1000008637,2023-05-29 05:51:47,Alexis Pennington,['Plant Fertilizer'],7,10.32,Credit Card,Seattle,Supermarket,False,Senior Citizen,Winter,Discount on Selected Items,Stone Way
1000008638,2021-11-28 15:39:33,Jack Mccoy,"['Chips', 'Bread', 'Yogurt', 'Ironing Board']",10,62.08,Cash,Chicago,Pharmacy,True,Senior Citizen,Winter,BOGO (Buy One Get One),State Street
1000008639,2024-02-01 04:27:12,George Wong,"['Baby Wipes', 'Peanut Butter', 'Shaving Cream']",4,5.78,Mobile Payment,Los Angeles,Convenience Store,True,Student,Fall,BOGO (Buy One Get One),Main Street
1000008640,2023-11-04 13:45:20,Peter Miller,"['Pasta', 'Coffee', 'Orange']",5,49.05,Mobile Payment,Seattle,Convenience Store,True,Young Adult,Spring,,1st Avenue
1000008641,2022-06-17 22:38:31,Steven Murphy,"['Iron', 'Coffee', 'Cheese', 'Olive Oil', 'Shower Gel']",5,91.75,Debit Card,Seattle,Warehouse Club,False,Homemaker,Spring,,Alaskan Way
1000008642,2020-06-28 05:14:58,Michael Hurst,"['Feminine Hygiene Products', 'Pickles']",9,17.37,Credit Card,Los Angeles,Department Store,False,Middle-Aged,Winter,,Sunset Boulevard
1000008643,2022-05-10 03:53:59,Alexis Rivera,"['Soda', 'Garden Hose', 'Baby Wipes', 'Tissues', 'Dish Soap']",4,11.11,Cash,Miami,Warehouse Club,False,Young Adult,Spring,,Bay Road
1000008644,2021-05-01 12:09:18,Robert Thomas,"['Jam', 'Toothpaste', 'Potatoes', 'Eggs', 'Syrup']",9,56.78,Mobile Payment,Boston,Department Store,False,Professional,Spring,,Washington Street
1000008645,2022-09-07 13:51:46,Christopher Sawyer,"['Laundry Detergent', 'Hand Sanitizer']",4,57.07,Credit Card,Miami,Convenience Store,True,Retiree,Fall,Discount on Selected Items,Alton Road
1000008646,2022-09-10 12:56:25,Bailey Benson,"['Coffee', 'Mop']",7,83.45,Debit Card,Miami,Department Store,False,Senior Citizen,Winter,Discount on Selected Items,Alton Road
1000008647,2024-03-21 02:47:03,Rebecca Rice,['Toothbrush'],2,43.93,Mobile Payment,Dallas,Pharmacy,True,Retiree,Summer,,Highland Park Road
1000008648,2023-06-21 08:15:25,Zachary Duffy,"['Pancake Mix', 'Dish Soap']",7,64.11,Debit Card,Boston,Warehouse Club,False,Middle-Aged,Fall,BOGO (Buy One Get One),Boylston Street
1000008649,2020-11-20 03:17:46,Ashley Guzman,"['Sponges', 'Rice', 'Milk', 'Ketchup']",4,12.92,Credit Card,Houston,Specialty Store,True,Senior Citizen,Winter,BOGO (Buy One Get One),Buffalo Speedway
1000008650,2023-01-13 01:24:05,Darryl Martinez,"['Beef', 'Apple']",5,5.33,Cash,Los Angeles,Convenience Store,True,Teenager,Fall,Discount on Selected Items,Hollywood Boulevard
